Created_at,Tweet,Retweet_count,Favourite_count,User,Followers,Location,Si
2023-01-07 16:48:52+00:00,Dont worry. I do have suppo and Im trying. Im just having a very hard time lately and its kicking my ass. I d ,0,0,SavRoseMcClure,250,"Oregon, USA",0
2023-01-07 16:26:29+00:00,I dont know how to explain that I want to die but also dont. Like every time I feel this way I get hit with Im l ,0,1,SavRoseMcClure,250,"Oregon, USA",0
2023-01-07 16:21:24+00:00,I never should have quit my job 2 years ago! Everything since then has been crap and Im over it. I never want to w ,0,0,SavRoseMcClure,250,"Oregon, USA",1
2023-01-07 00:37:06+00:00,Im not doing ok.,0,0,SavRoseMcClure,250,"Oregon, USA",1
2023-01-07 00:23:29+00:00,Im feeling so sick right now. My stomach is killing me. I have a raging headache and I just want today to end even ,0,0,SavRoseMcClure,250,"Oregon, USA",0
2023-01-06 23:10:38+00:00,Depression is kicking my ass today. Probably going to play animal crossing and ignore the world.,0,0,SavRoseMcClure,250,"Oregon, USA",1
2023-01-06 20:27:25+00:00,I need help but dont know how to ask for it without feeling like a failure.,0,0,SavRoseMcClure,250,"Oregon, USA",0
2023-01-06 20:27:25+00:00,I dont want to give up but Im just tired.,0,0,SavRoseMcClure,250,"Oregon, USA",0
2023-01-06 02:15:59+00:00," Gay, gay, gay",0,0,SavRoseMcClure,250,"Oregon, USA",0
2023-01-08 01:13:18+00:00, Putting you in my suicide note eduardo,0,0,ShadowShell51,1554,he/him,0
2023-01-08 02:36:47+00:00,This how I'm tryna be fr ,0,1,ShadowShell51,1554,he/him,0
2023-01-08 02:34:50+00:00,Both would be losing to the Browns ,0,1,ShadowShell51,1554,he/him,0
2023-01-08 02:33:18+00:00, I don't even know myself,0,1,ShadowShell51,1554,he/him,0
2023-01-08 02:32:38+00:00,I'm just tweeting whatever at this point,0,1,ShadowShell51,1554,he/him,0
2023-01-08 02:31:10+00:00,I'm the owo to her uwu,1,6,ShadowShell51,1554,he/him,0
2023-01-08 02:27:42+00:00," I know what I am, too
I am based",0,1,ShadowShell51,1554,he/him,0
2023-01-08 02:27:12+00:00,Today's kids wouldn't understand,0,1,ShadowShell51,1554,he/him,0
2023-01-08 02:25:16+00:00,"Eatlike a king who's on a budget
3 tastyoptions
Friesdrinkand nuggets 
All for 5 bucks 
Wait, that ",0,2,ShadowShell51,1554,he/him,0
2023-01-08 01:41:49+00:00,Thank you for rescuing my cat from that house fire the other day! Entirely grateful ,0,0,ShadowShell51,1554,he/him,0
2023-01-08 01:38:56+00:00, 900 IQ plays,0,1,ShadowShell51,1554,he/him,0
2023-01-08 01:37:35+00:00,Begging everyone to go see Puss in Boots: The Last Wish. We need more amazing creative animated movies like this. ,12964,0,ShadowShell51,1554,he/him,0
2023-01-08 01:34:06+00:00,"Jeff, the only time Willy hit under .220 was when he was still in Tampa Bay in 202 ",0,1,ShadowShell51,1554,he/him,0
2023-01-08 01:27:32+00:00,building a fast food chain right next to a school is a billion dollar idea,57,0,ShadowShell51,1554,he/him,0
2023-01-08 01:25:45+00:00," Don't care
Water clears regardless",0,0,ShadowShell51,1554,he/him,0
2023-01-08 01:25:03+00:00,Maybe he'd rather prefer we extend a 30 home run player like Willy Adames,0,0,ShadowShell51,1554,he/him,0
2023-01-08 01:23:21+00:00, Water &gt;,0,0,ShadowShell51,1554,he/him,0
2023-01-08 01:13:18+00:00, Putting you in my suicide note eduardo,0,0,ShadowShell51,1554,he/him,0
2023-01-08 01:10:23+00:00,You don't know ball,0,2,ShadowShell51,1554,he/him,0
2023-01-03 01:01:35+00:00,"My life in bed or trying to hu myself in different ways, I still scratch my arms with glass shards because it mak ",0,0,SirHunt_,755,  ,0
2023-01-07 17:13:52+00:00,"  Fantasy Overgrown Tavern 

Collab with  ",10,0,SirHunt_,755,  ,0
2023-01-06 23:03:23+00:00," I've tried it but it doesn't help, I think I'll have to go back to no games or pc just being in bed all day",0,1,SirHunt_,755,  ,1
2023-01-06 23:00:51+00:00, I'm sorry you have to see these ,0,0,SirHunt_,755,  ,0
2023-01-06 23:00:35+00:00, Thanks! Yeah time will fly,0,0,SirHunt_,755,  ,0
2023-01-06 23:00:21+00:00, Thanks I'm scared but ready for it,0,1,SirHunt_,755,  ,0
2023-01-06 23:00:00+00:00, Hounslow,0,0,SirHunt_,755,  ,0
2023-01-06 22:59:53+00:00, Thanks deep ,0,1,SirHunt_,755,  ,0
2023-01-06 22:59:41+00:00, He is yeah but not sure we'll get a chance to see each other but thanks ,0,0,SirHunt_,755,  ,0
2023-01-06 22:58:42+00:00," I'll be living in hounslow, i don't really know anyone that much who I could meet really",0,1,SirHunt_,755,  ,0
2023-01-06 22:19:40+00:00,"I'm really sorry to everyone I think im a very bad person and a friend, I've never made anyone happy or been helpfu ",0,1,SirHunt_,755,  ,0
2023-01-05 12:02:47+00:00, Aww dang I don't have any bestie to play this with ,0,4,SirHunt_,755,  ,0
2023-01-05 06:46:00+00:00, Thanks pug ,0,2,SirHunt_,755,  ,0
2023-01-05 01:07:13+00:00, Thank you ,0,2,SirHunt_,755,  ,0
2023-01-04 23:48:57+00:00, My best friend  has been learning building lately and these are some of the builds he's done r ,1,15,SirHunt_,755,  ,0
2023-01-04 23:15:07+00:00, Thanks ,0,2,SirHunt_,755,  ,0
2023-01-04 22:45:55+00:00, I'm not telling you my address ,0,1,SirHunt_,755,  ,0
2023-01-04 21:34:19+00:00," Hoping everything goes well for you guys, have you on thoughts and prayers ",0,1,SirHunt_,755,  ,0
2023-01-04 21:33:15+00:00,"On the 20th I'll be moving to the UK for uni and will be there for 4 years, it's something I've been wanted to do f ",0,33,SirHunt_,755,  ,0
2023-01-07 18:48:03+00:00,If only I could starve to death,0,0,SmokingWind,122,"Seattle, Washington",1
2023-01-08 02:21:36+00:00,Ive been stuck in bed. Dont even wanna get up and eat even tho Im hungry,0,0,SmokingWind,122,"Seattle, Washington",0
2023-01-07 22:24:58+00:00,Only in America do the wealthy donate money to the wealthy,0,0,SmokingWind,122,"Seattle, Washington",0
2023-01-07 22:24:45+00:00,Stoicism,0,0,SmokingWind,122,"Seattle, Washington",0
2023-01-07 22:24:36+00:00,I am alone in life and Ill be alone in death,0,0,SmokingWind,122,"Seattle, Washington",1
2023-01-07 22:24:16+00:00,No where to run or hide,0,0,SmokingWind,122,"Seattle, Washington",1
2023-01-07 22:11:34+00:00,We are alone in this universe,0,0,SmokingWind,122,"Seattle, Washington",1
2023-01-07 22:11:27+00:00,Life is lonely,0,0,SmokingWind,122,"Seattle, Washington",1
2023-01-07 21:50:06+00:00,Go on and make your terrible choices,0,0,SmokingWind,122,"Seattle, Washington",1
2023-01-07 21:47:57+00:00,Bitches have so many options and I aint trying be one of them,0,0,SmokingWind,122,"Seattle, Washington",0
2023-01-07 21:47:50+00:00,People who care so much about zodiacs should be sentenced to death,0,0,SmokingWind,122,"Seattle, Washington",0
2023-01-07 21:45:54+00:00,This world does not care how men feel,0,0,SmokingWind,122,"Seattle, Washington",1
2023-01-07 21:45:45+00:00,People gonna be Terrible by nature,0,0,SmokingWind,122,"Seattle, Washington",1
2023-01-07 21:45:31+00:00,"Ive really grown to hate social media, technology, and people.",0,0,SmokingWind,122,"Seattle, Washington",1
2023-01-07 20:49:56+00:00,Theres nothing for me here,0,0,SmokingWind,122,"Seattle, Washington",0
2023-01-07 20:48:09+00:00, Tired of the lack of improvement in day to day living through the medicated model.,0,0,SmokingWind,122,"Seattle, Washington",1
2023-01-07 20:25:24+00:00,  Was really good. Unlikely to make it today.,0,0,SmokingWind,122,"Seattle, Washington",0
2023-01-07 20:13:08+00:00,  THREAD: Here's a handy list of Tory MPs who said Boris Johnson had to go in July and are now saying he should be PM. It's,0,0,SmokingWind,122,"Seattle, Washington",0
2023-01-07 20:12:44+00:00,UK Prime Minister recruitment ad. ,0,0,SmokingWind,122,"Seattle, Washington",0
2023-01-07 20:12:29+00:00,  Chaos in Parliament! ,0,0,SmokingWind,122,"Seattle, Washington",0
2023-01-08 02:02:14+00:00,Cause Im tired of people doing shit to me based on their insecurities. Yall be sick as fuck and I dont ask for s ,0,0,TheOneShan,23,Georgia,0
2023-01-08 02:07:53+00:00,"But for those of you I met through these apps, I do appreciate your existence and Im glad I met yall. :,-)",0,0,TheOneShan,23,Georgia,0
2023-01-08 02:06:45+00:00,My head hus sooooo ima just hop off the media and try taking this SIM card out or go out driving idk,0,0,TheOneShan,23,Georgia,0
2023-01-08 02:04:43+00:00,My dads the bravest man I ever met and even he has expressed that he fears who I become when Im upset/angry. I do ,0,1,TheOneShan,23,Georgia,0
2023-01-08 02:02:14+00:00,Cause Im tired of people doing shit to me based on their insecurities. Yall be sick as fuck and I dont ask for s ,0,0,TheOneShan,23,Georgia,1
2023-01-08 02:00:02+00:00,I just hope I actually heal fr. Like please leave me alone if you dont want whats best for me platonically or eve ,0,0,TheOneShan,23,Georgia,0
2023-01-08 02:00:02+00:00,Idk I just like seeing peoples reactions during those experiences because it makes me feel the control I didnt ha ,0,0,TheOneShan,23,Georgia,0
2023-01-08 02:00:01+00:00,"Even up to sexual shit, I cant feel anything from it anymore. Last year I was hypersexual [mostly just through hea ",0,0,TheOneShan,23,Georgia,0
2023-01-08 02:00:01+00:00,"Im basically animated, and people think I be joking, but Im so serious. I havent felt shit since 18. I just use ",0,0,TheOneShan,23,Georgia,0
2023-01-08 01:51:13+00:00,"Hence why I truly just want to be left alone, like really. Theres a reason why Im so closed in. The second you ma ",0,0,TheOneShan,23,Georgia,1
2023-01-08 01:51:12+00:00,"Ive used social media to manipulate people for years. Anything that I want a specific person to see, I post it and ",0,0,TheOneShan,23,Georgia,0
2023-01-08 01:35:45+00:00,"Cleanse yourself of your impurities, so you can attract purified people, experiences, and things. Release everythin ",0,1,TheOneShan,23,Georgia,0
2023-01-08 01:08:07+00:00,  don't apologize to me if you can't change what you are sorry for,8028,0,TheOneShan,23,Georgia,0
2023-01-08 00:54:50+00:00, Trying my hardest to grow and thrive out here tbh,0,1,TheOneShan,23,Georgia,0
2023-01-08 00:54:01+00:00,I hope my kids have my teeth fr,0,0,TheOneShan,23,Georgia,0
2023-01-08 00:53:20+00:00,Im so pretty tho Ill tell you that much,0,0,TheOneShan,23,Georgia,0
2023-01-08 00:52:07+00:00,I still dont get how this was considered a thirst trap ,0,0,TheOneShan,23,Georgia,0
2023-01-08 00:36:15+00:00,"If you dont like something in your life, do what you must to fix it and move on. If you dont like something in yo ",0,0,TheOneShan,23,Georgia,1
2023-01-08 00:33:38+00:00,  Being a lover girl &amp; being able to detach easily is such a experience ,6907,0,TheOneShan,23,Georgia,0
2023-01-08 00:32:39+00:00,  the universe is very vast you have to be very specific unless youll invite entities into your life its not cutesy fun and,35,0,TheOneShan,23,Georgia,1
2023-01-08 00:19:21+00:00,On my SOULLLLLLLLLLLLLL ,0,0,TheOneShan,23,Georgia,0
2023-01-07 23:41:43+00:00, No,0,1,Trevorkidd11,853,Minneapolis,0
2023-01-08 01:15:16+00:00,Someone shoulda sat me down as a child and explained to me that I am working class and I'd always be working class,0,1,Trevorkidd11,853,Minneapolis,0
2023-01-08 01:14:42+00:00,I've been feeling very bitter lately I guess ,0,2,Trevorkidd11,853,Minneapolis,0
2023-01-08 00:38:35+00:00,Ok but why am I at the gym if I'm gonna be celibate?,0,6,Trevorkidd11,853,Minneapolis,0
2023-01-08 00:23:36+00:00, I'm so tired of living in a class based society that pretends it isn't,0,2,Trevorkidd11,853,Minneapolis,1
2023-01-08 00:04:34+00:00, It's very crowded and I haven't been feeling motivated lately,0,7,Trevorkidd11,853,Minneapolis,1
2023-01-07 23:50:35+00:00,What I'm getting from learning how many Hollywood people are nepobabies is that acting isn't some magical talent. F ,0,15,Trevorkidd11,853,Minneapolis,0
2023-01-07 23:47:30+00:00,  Props to Allison Williams for always being willing to play unlikable and/or starring in strange little movies ,0,9,Trevorkidd11,853,Minneapolis,0
2023-01-07 23:41:43+00:00,At the gym trying to convince myself not to leave,0,1,Trevorkidd11,853,Minneapolis,0
2023-01-07 23:41:03+00:00,I am living for this response omg omg omg omg. Yaaassss gaslighting queen  ,0,1,Trevorkidd11,853,Minneapolis,0
2023-01-07 23:34:03+00:00,I've got James Wan on the phone right now tell him what you told me about M3GAN ,0,1,Trevorkidd11,853,Minneapolis,0
2023-01-07 23:33:33+00:00,  Anna May Wong in a publicity still for Dangerous to Know (1938) ,0,4,Trevorkidd11,853,Minneapolis,0
2023-01-07 23:30:21+00:00,Hmmm your opinions on M3GAN are interesting. I see your address is........... ,3,0,Trevorkidd11,853,Minneapolis,0
2023-01-07 23:29:59+00:00,Away with thee lustful thoughts,0,14,Trevorkidd11,853,Minneapolis,0
2023-01-07 21:33:33+00:00,The most unbelievable thing about The Menu is that none of the front of house staff decided to murder the chef,0,4,Trevorkidd11,853,Minneapolis,0
2023-01-07 21:04:20+00:00,Tired of living,0,1,Trevorkidd11,853,Minneapolis,0
2023-01-07 20:25:35+00:00,"Maybe I don't know how life by myself, the feeling is like I'm with no reasons, is this okey for you mom?",0,6,Trevorkidd11,853,Minneapolis,0
2023-01-07 20:17:17+00:00,"If we are friends, why I feel like this happened before?.",0,3,Trevorkidd11,853,Minneapolis,0
2023-01-07 20:12:56+00:00,"I need friends who want go out - brunch, bar, girls night, whatever Im tired of never living ",1,12,Trevorkidd11,853,Minneapolis,0
2023-01-07 10:00:40+00:00,You gotta take chances for the things you care about,0,0,Ustmanafih,336,LionRock,0
2023-01-07 10:01:03+00:00,All know that the only constant in the world are always changing SACPAC,0,0,Ustmanafih,336,LionRock,0
2023-01-07 10:00:40+00:00,Houses are built of bricks and stone but homes are made love alone,0,0,Ustmanafih,336,LionRock,0
2023-01-07 10:00:12+00:00,Be fearless,0,0,Ustmanafih,336,LionRock,0
2023-01-07 09:59:58+00:00,Do not need better than it is now just now so good,1,0,Ustmanafih,336,LionRock,0
2023-01-06 16:31:39+00:00,SometimesI just need someone to talk to,0,0,Ustmanafih,336,LionRock,0
2023-01-06 16:30:43+00:00,Dojoit community Gallery Template is Live Now! Try it Free at,0,0,Ustmanafih,336,LionRock,0
2023-01-06 16:29:52+00:00,Patience is bitter but its fruit is sweet,0,1,Ustmanafih,336,LionRock,0
2023-01-06 07:09:45+00:00,A warrior is not about perfection victory or invulnerability Hes about absolutely vulnerability Thats the only true courage,0,0,Ustmanafih,336,LionRock,0
2023-01-06 07:09:37+00:00,Do nt let the sadness of your past and the fear,0,0,Ustmanafih,336,LionRock,0
2023-01-06 07:09:00+00:00,Probablytoo tired,0,0,Ustmanafih,336,LionRock,1
2023-01-06 07:08:46+00:00,As long as no death simply Fo unately,878,0,Ustmanafih,336,LionRock,0
2023-01-06 01:39:25+00:00,Doomed eternally also want to walk with you,0,0,Ustmanafih,336,LionRock,0
2023-01-06 01:38:30+00:00,It is never too late to fall in love,0,0,Ustmanafih,336,LionRock,0
2023-01-06 01:37:33+00:00,When I thought I couldnt go on I forced myself to keep going My success is based on persistence not luck,0,0,Ustmanafih,336,LionRock,0
2023-01-05 06:52:56+00:00,listen To my Heagames,0,0,Ustmanafih,336,LionRock,0
2023-01-05 06:52:03+00:00,"3. Spending money you don't have

The amount of people in my generation that would rather look rich than actually w",0,1,Ustmanafih,336,LionRock,0
2023-01-05 06:51:38+00:00,Trying to find a squat rack in the gym a week into new years,0,0,Ustmanafih,336,LionRock,0
2023-01-05 03:06:56+00:00,Bringing sho -form to twitter brolove it,0,0,Ustmanafih,336,LionRock,0
2023-01-05 03:06:02+00:00,"Hopefully you found this thread useful

If you enjoyed this thread:

1. Follow me for more of these
2.",0,0,Ustmanafih,336,LionRock,0
2023-01-04 17:10:24+00:00,"Summary:
- Fear of failure
- Procrastination
- Spending money you don't have
- Limited belief
- Staying in your com",0,0,Ustmanafih,336,LionRock,0
2023-01-08 01:47:39+00:00,I'm gonna kill myself.,0,1,_J00piter,206,"Your Sisters Ass, JP",1
2023-01-08 03:01:37+00:00,fred durst superfan,0,0,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-08 01:47:39+00:00,fred durst vs. the guy from black midi,0,1,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-07 19:43:19+00:00,I cant believe that this is how I find out that these characters are girls,0,1,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-07 04:43:00+00:00,ACAB does not include Columbo.,1,3,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-07 01:02:54+00:00,is that mike stoklasa?,0,2,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-06 22:11:22+00:00,maybe just an EP idk,0,0,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-06 09:13:05+00:00,local internet user draws cutesy uwu fanaof jesse pinkman whilst totally forgetting the fact that he's a literal meth dealer.,0,1,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-06 06:21:30+00:00,"imagine if fans of western ca oons complained about animation the same way anime fans do.

""BRO I CAN'T BELIEVE TH",0,1,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-06 03:24:21+00:00,doing this.,0,0,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-06 03:18:10+00:00,What's your favorite The Batman?,0,0,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-05 23:12:46+00:00,The Batman Who FUCKS,0,0,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-05 20:41:26+00:00,What's your most controversial gremlins opinion?,0,0,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-05 16:48:47+00:00,*watches 3 episodes of columbo*,0,0,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-04 18:52:21+00:00,2023 will be the year I finally put out that 80s goth/2000s emo album I keep imagining in my head.,0,1,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-04 17:09:04+00:00,Neon Genitals Evengenitals,2,0,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-04 07:57:40+00:00,WTF POKMON JUST BECAME REAL!?!?!?!,0,0,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-04 06:18:51+00:00,i don't like anything with the word boogie in it,0,0,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-04 06:00:17+00:00,Who would make better male housewife material: AFO or Garaki?am i allowed to kill myself?,0,0,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-04 03:34:20+00:00,they're the ones ruining the economy,0,0,_J00piter,206,"Your Sister's Ass, JP",0
2023-01-07 21:53:31+00:00,Im really tired of living in survival mode,0,0,_goldenfeather,145,"Florida, USA",1
2023-01-08 03:07:16+00:00,This the pa I dont like,0,0,_goldenfeather,145,"Florida, USA",0
2023-01-08 02:11:05+00:00,All of it ,5418,0,_goldenfeather,145,"Florida, USA",0
2023-01-08 00:26:25+00:00,My job only giving us 30 mins for lunch is sickening,0,0,_goldenfeather,145,"Florida, USA",0
2023-01-08 00:23:56+00:00,"  Sometimes you gotta choose the person that loves you, not who you love!",0,0,_goldenfeather,145,"Florida, USA",0
2023-01-07 21:53:31+00:00,Missing someone so annoying cause its like wtf I suppose to do with this feeling :/ Aint nothing ya could do about nothing.,0,0,_goldenfeather,145,"Florida, USA",0
2023-01-07 19:05:45+00:00,Netflixxxx. Shubby.STOPPPPP!!!!,0,1,_goldenfeather,145,"Florida, USA",0
2023-01-07 18:01:59+00:00,  mawnin x3,0,0,_goldenfeather,145,"Florida, USA",0
2023-01-07 17:04:43+00:00,  Lol talk bout classic ,1943,0,_goldenfeather,145,"Florida, USA",0
2023-01-07 16:25:46+00:00,Im ready to go to bed,0,0,_goldenfeather,145,"Florida, USA",0
2023-01-07 14:13:29+00:00,It dont even feel like Friday because for the first time in yearsss I have to work on a Saturday,14601,0,_goldenfeather,145,"Florida, USA",0
2023-01-07 05:07:42+00:00,Imma need these W-2 to hurry up.,0,0,_goldenfeather,145,"Florida, USA",0
2023-01-07 03:08:18+00:00,Im no longer apa of the niggas aint shit community! I will sum it up to just some ,53,0,_goldenfeather,145,"Florida, USA",0
2023-01-07 03:05:28+00:00,I ready to go back home,2,0,_goldenfeather,145,"Florida, USA",0
2023-01-07 02:51:10+00:00,1 more month of dealing with this bs.,0,0,_goldenfeather,145,"Florida, USA",0
2023-01-06 22:25:25+00:00,I genuinely cant live here anymore Im so tired &amp; drained but I simply dont have the money to rent my own place I ,0,0,_goldenfeather,145,"Florida, USA",0
2023-01-06 01:22:35+00:00,  gitcha gitcha goo - phineas and the ferb-tones ,0,1,_goldenfeather,145,"Florida, USA",0
2023-01-06 00:23:09+00:00,  letting the days go by ,0,0,_goldenfeather,145,"Florida, USA",0
2023-01-05 23:34:52+00:00,  Stream UGLY CRIER  ,0,0,_goldenfeather,145,"Florida, USA",0
2023-01-08 03:18:46+00:00,Id done many wrong things nd Im not forgiving nor forgotten it neither I hate myself for it nd I want to kill myself for it actually,0,0,alkhweski,1261,"Alexandria, Egypt",0
2023-01-08 00:37:42+00:00,I even dont have passion to breathe,0,0,alkhweski,1261,"Alexandria, Egypt",1
2023-01-07 14:59:22+00:00,flashbacks,768,0,alkhweski,1261,"Alexandria, Egypt",0
2023-01-05 12:03:23+00:00,Qu mirs bobo And pa all,0,3,alkhweski,1261,"Alexandria, Egypt",0
2023-01-03 22:09:19+00:00,I hate last goodbyes,0,1,alkhweski,1261,"Alexandria, Egypt",0
2023-01-03 04:01:35+00:00,Im feeling like bad days are obsessed with me I dont know !! I cant even remember when was Im happy !!,0,1,alkhweski,1261,"Alexandria, Egypt",0
2023-01-03 03:59:04+00:00,Those days are so hard for me nd I cant take it anymore,0,1,alkhweski,1261,"Alexandria, Egypt",1
2023-01-08 03:04:45+00:00,Im going to kill myself soon because Im never going to be good enough.,0,0,amattyg,745,"Rose City, Cascadia",1
2023-01-07 20:07:45+00:00,"We were absolutely horrible that second half. I wouldn't have taken Isak off. Alas, fair play to Sheffield Wednesda",0,5,amattyg,745,"Rose City, Cascadia",0
2023-01-07 20:02:21+00:00,What this house vote means is we're going to have another 1/6 and Trump will be successful this time. We are in dan,0,1,amattyg,745,"Rose City, Cascadia",0
2023-01-07 19:58:48+00:00,Chris Wood is not good enough. Send him to MLS. #,0,0,amattyg,745,"Rose City, Cascadia",0
2023-01-07 19:25:23+00:00,We're getting owned by a player named Windass. SMH #,0,0,amattyg,745,"Rose City, Cascadia",0
2023-01-07 19:10:44+00:00,FML,0,0,amattyg,745,"Rose City, Cascadia",0
2023-01-07 18:00:08+00:00,HOWAY THE TOON!!!! #,0,0,amattyg,745,"Rose City, Cascadia",0
2023-01-07 17:12:24+00:00,VILLARREAL!!!!,0,0,amattyg,745,"Rose City, Cascadia",0
2023-01-07 16:55:24+00:00,Fuckin Sunderland ,0,0,amattyg,745,"Rose City, Cascadia",0
2023-01-07 15:28:27+00:00,I'm feeling better this morning. Happy FA Cup Weekend to those who celebrate!,0,0,amattyg,745,"Rose City, Cascadia",0
2023-01-07 04:56:13+00:00,Hello?,0,0,amattyg,745,"Rose City, Cascadia",0
2023-01-07 02:48:22+00:00,Let him Clyde his championship. He's not getting it here and he's been a g,0,2,amattyg,745,"Rose City, Cascadia",0
2023-01-07 02:44:09+00:00,I kinda agree. I'm sta ing to see a drop off already.,0,1,amattyg,745,"Rose City, Cascadia",0
2023-01-07 02:31:32+00:00,Jody Allen makes Mike Ashley look great.,0,0,amattyg,745,"Rose City, Cascadia",0
2023-01-07 02:30:21+00:00,"Knowing this organization, they'll oversell themselves for another 8 to 10 years before a scandal forces their hand",0,0,amattyg,745,"Rose City, Cascadia",0
2023-01-07 02:26:40+00:00,Jody Allen sell the Po land Trailblazers challenge.,0,3,amattyg,745,"Rose City, Cascadia",0
2023-01-07 02:08:33+00:00,Have fun bruh bruh!,0,1,amattyg,745,"Rose City, Cascadia",0
2023-01-07 01:58:11+00:00,"PUT 'EM ON A POSTER 

#RipCity",102,0,amattyg,745,"Rose City, Cascadia",0
2023-01-08 02:05:24+00:00,i always just like. stare. at the little online thingy that tells me if someone is online. and then i dont let mys,0,0,arsonbbyisdead,14,18 xenoprns only,0
2023-01-08 02:07:50+00:00,i should be sleeping instead of analysing my interactions with everyone ive encountered and bullying myself for be,0,0,arsonbbyisdead,14,18 xenoprns only,1
2023-01-08 02:05:24+00:00,ME. AND. WHO.,0,0,arsonbbyisdead,14,18 xenoprns only,0
2023-01-08 02:03:52+00:00,pls i miss being able to sleepy text n feeling all fluffy,0,0,arsonbbyisdead,14,18 xenoprns only,1
2023-01-08 00:15:46+00:00,oh you are such a gem this is the most helpful thing ever tysm &lt;333,0,0,arsonbbyisdead,14,18 xenoprns only,0
2023-01-08 00:14:47+00:00,theres. a cannibalism arc? in bsd?,0,0,arsonbbyisdead,14,18 xenoprns only,0
2023-01-07 23:32:45+00:00,ive had the same smut fic open for like 5 hours because i need to convince myself to read it,0,1,arsonbbyisdead,14,18 xenoprns only,0
2023-01-07 23:21:50+00:00,"yknow what, fuck it i DO want to be kin assigned a tmnt",0,0,arsonbbyisdead,14,18 xenoprns only,0
2023-01-07 23:19:56+00:00,i love exclusively showing interest in other peoples interests and just not talking about myself like i hate taking,0,0,arsonbbyisdead,14,18 xenoprns only,0
2023-01-07 23:10:43+00:00,so sweet of you gem &lt;3,0,0,arsonbbyisdead,14,18 xenoprns only,0
2023-01-07 23:04:47+00:00,i wish i knew what they stood for bby but i dont i just see people making them all have sex on the tl,0,0,arsonbbyisdead,14,18 xenoprns only,0
2023-01-07 22:55:59+00:00,"lumii my love half of those are just letters, as much as i love you i do not know what youre saying",0,1,arsonbbyisdead,14,18 xenoprns only,0
2023-01-07 22:51:14+00:00,theyre all? different things? all different things?? lumii? theyre all different?,0,1,arsonbbyisdead,14,18 xenoprns only,0
2023-01-07 22:49:37+00:00,theyre a gift to the world and also soft 10/10,0,1,arsonbbyisdead,14,18 xenoprns only,0
2023-01-07 22:47:11+00:00,oh its absolutely your fault however i suppomen have big titties so its okay,0,1,arsonbbyisdead,14,18 xenoprns only,0
2023-01-07 22:45:23+00:00,HOW DO I KNOW ALL THESE NAMES BUT NOT KNOW WHO THEY ARE AT ALL,0,1,arsonbbyisdead,14,18 xenoprns only,0
2023-01-07 22:44:28+00:00,IVE SEEN ALL OF THOSE NAMES earlier i saw a tweet about telling someone to grab mo rans tits,0,1,arsonbbyisdead,14,18 xenoprns only,0
2023-01-07 22:44:05+00:00,somehow hockey aus have got a very strong grip on my heai have literally never cared about hockey but somehow theyre special to me,0,1,arsonbbyisdead,14,18 xenoprns only,0
2023-01-07 22:42:20+00:00,I cant come and kill myself ,0,1,arsonbbyisdead,14,18 xenoprns only,0
2023-01-07 22:41:50+00:00,Light black &amp; Navy White,0,0,arsonbbyisdead,14,18 xenoprns only,0
2022-12-31 11:32:05+00:00,I literally tried to commit suicide and the first thing my mom told me was to clean my room (she was told what happ ,0,1,bb_blue_,267,none yo mf business,1
2023-01-07 05:52:33+00:00,  Adderall is just shrooms with a business suit on,373,0,bb_blue_,267,none yo mf business,0
2023-01-07 03:40:54+00:00,"  This nigga was having FUN fun, bro eyes all over the place  ",9696,0,bb_blue_,267,none yo mf business,0
2023-01-06 02:53:13+00:00,how do you not like EDM tho  ,0,0,bb_blue_,267,none yo mf business,0
2023-01-05 16:34:20+00:00,  Ppl are so mean when they are broke ,4627,0,bb_blue_,267,none yo mf business,1
2023-01-05 04:51:19+00:00,  alot of yalls relationships be built on trauma bonding &amp; hyper-sexuality NOT love. you tryna build on a faulty foundat,1291,0,bb_blue_,267,none yo mf business,0
2023-01-04 21:31:35+00:00, The way I was listening to XXX dressing in white ass outfits lmaooo,0,0,bb_blue_,267,none yo mf business,0
2023-01-04 21:25:20+00:00,  If you bringing your man to girls night? Can we fuck him?,9723,0,bb_blue_,267,none yo mf business,0
2023-01-04 00:28:44+00:00,I love smoking w black ppl legit like ur own comedy show w these niggas ,0,1,bb_blue_,267,none yo mf business,0
